T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,target,Cluster
-52,-63,-51,-61,-61,-71,-59,-65,-61,-62,-52,-63,-54,-65,-66,-59,-62,-61,B16,79
-64,-57,-68,-70,-58,-45,-55,-60,-61,-70,-70,-71,-61,-47,-60,-53,-61,-55,B44,118
-69,-70,-65,-71,-56,-51,-63,-69,-71,-67,-65,-63,-54,-56,-54,-68,-61,-66,A41,6
-60,-56,-44,-66,-76,-58,-74,-68,-69,-55,-52,-44,-56,-72,-66,-73,-74,-69,A27,137
-74,-70,-65,-69,-64,-62,-61,-41,-56,-61,-69,-67,-62,-62,-56,-49,-47,-58,A67,71
-47,-57,-57,-69,-70,-78,-70,-83,-84,-58,-57,-63,-80,-73,-70,-66,-84,-95,B4,55
-70,-78,-78,-71,-66,-59,-66,-63,-61,-70,-73,-72,-61,-71,-59,-59,-51,-58,A61,109
-67,-68,-64,-63,-62,-53,-71,-72,-71,-59,-61,-58,-54,-74,-61,-66,-71,-79,A33,4
-63,-61,-62,-65,-67,-57,-70,-76,-73,-53,-56,-58,-57,-70,-67,-66,-70,-70,A25,24
-65,-65,-75,-69,-58,-57,-53,-56,-66,-69,-75,-67,-63,-57,-51,-58,-64,-72,B45,35
-56,-50,-57,-50,-59,-60,-62,-69,-58,-61,-49,-58,-58,-56,-59,-58,-59,-64,B15,100
-68,-67,-58,-61,-51,-55,-74,-68,-67,-75,-72,-70,-62,-65,-61,-72,-76,-71,B42,162
-58,-59,-63,-50,-66,-62,-71,-63,-61,-58,-56,-50,-60,-59,-63,-59,-66,-74,B24,72
-67,-62,-75,-59,-65,-63,-57,-58,-66,-82,-74,-80,-65,-57,-61,-61,-68,-65,B45,178
-56,-61,-79,-44,-56,-57,-56,-66,-60,-63,-62,-47,-58,-61,-68,-65,-67,-79,B27,152
-72,-61,-59,-64,-65,-65,-77,-82,-83,-59,-83,-60,-64,-82,-70,-72,-95,-73,A22,3
-73,-73,-64,-73,-58,-55,-62,-63,-73,-79,-65,-62,-62,-59,-50,-56,-72,-74,A45,198
-71,-61,-66,-61,-63,-78,-70,-83,-85,-70,-81,-68,-64,-70,-86,-85,-79,-78,B33,126
-71,-65,-72,-63,-65,-45,-58,-71,-62,-64,-72,-65,-55,-39,-44,-58,-61,-67,A51,101
-56,-61,-64,-72,-68,-68,-77,-81,-72,-56,-56,-57,-61,-73,-67,-72,-82,-76,A14,50
-58,-65,-64,-79,-73,-72,-74,-81,-79,-52,-63,-64,-86,-72,-67,-75,-77,-78,A5,76
-75,-74,-62,-73,-62,-66,-63,-48,-49,-81,-79,-65,-72,-56,-65,-54,-49,-56,B63,59
-72,-63,-68,-63,-64,-56,-56,-47,-53,-63,-66,-65,-59,-57,-58,-75,-56,-50,B64,10
-61,-63,-56,-62,-73,-78,-78,-76,-75,-67,-67,-66,-71,-78,-73,-84,-75,-73,B22,92
-64,-72,-62,-60,-57,-72,-52,-53,-54,-71,-68,-65,-63,-62,-53,-58,-67,-60,B51,47
-73,-86,-72,-67,-74,-64,-64,-74,-77,-74,-79,-70,-79,-62,-55,-60,-58,-66,A50,29
-59,-68,-71,-67,-57,-60,-55,-53,-61,-56,-65,-71,-58,-61,-51,-47,-56,-53,A63,81
-59,-53,-62,-66,-76,-73,-74,-78,-86,-62,-55,-64,-70,-76,-76,-78,-95,-81,B18,25
-65,-59,-56,-64,-68,-60,-74,-78,-71,-54,-62,-56,-59,-66,-65,-66,-70,-81,A21,176
-71,-56,-49,-56,-56,-74,-61,-71,-75,-64,-70,-68,-59,-58,-64,-68,-65,-67,B30,19
-77,-68,-69,-71,-69,-70,-58,-57,-62,-76,-82,-72,-67,-58,-67,-66,-55,-54,B69,144
-46,-61,-65,-71,-72,-71,-77,-82,-78,-59,-61,-62,-66,-69,-70,-70,-77,-72,A7,41
-61,-59,-50,-45,-59,-55,-72,-58,-62,-65,-68,-45,-59,-66,-59,-58,-62,-62,B28,69
-69,-71,-72,-68,-69,-68,-62,-56,-53,-82,-85,-76,-69,-57,-64,-75,-58,-70,B65,157
-62,-72,-62,-70,-62,-66,-55,-47,-49,-68,-63,-65,-70,-59,-67,-44,-45,-54,B60,180
-48,-57,-57,-69,-70,-81,-69,-82,-84,-58,-57,-63,-82,-74,-70,-67,-81,-95,B4,55
-70,-66,-75,-69,-53,-61,-52,-47,-56,-66,-68,-70,-63,-51,-73,-43,-67,-57,B56,177
-53,-57,-63,-64,-64,-75,-66,-68,-71,-60,-54,-71,-57,-67,-66,-95,-67,-69,A8,97
-84,-86,-66,-77,-69,-71,-56,-57,-54,-84,-78,-86,-67,-65,-64,-70,-60,-53,B66,142
-82,-84,-64,-74,-65,-69,-64,-61,-64,-78,-81,-74,-73,-63,-74,-67,-49,-63,B62,151
-77,-81,-73,-69,-68,-69,-68,-64,-60,-76,-76,-74,-83,-64,-61,-56,-65,-63,A66,26
-82,-65,-65,-64,-56,-50,-74,-68,-71,-61,-64,-69,-56,-69,-65,-61,-72,-70,A33,107
-81,-76,-61,-73,-64,-73,-64,-48,-50,-80,-80,-66,-73,-55,-65,-54,-50,-57,B63,59
-67,-65,-63,-60,-62,-48,-64,-66,-82,-61,-58,-75,-57,-52,-53,-55,-60,-64,A48,167
-59,-65,-64,-66,-65,-64,-79,-80,-67,-55,-56,-58,-66,-71,-70,-77,-71,-75,A4,20
-65,-58,-56,-65,-64,-64,-74,-70,-72,-65,-63,-54,-68,-63,-70,-75,-72,-73,B26,190
-64,-57,-68,-68,-58,-45,-54,-62,-62,-69,-70,-70,-61,-46,-64,-53,-61,-54,B44,118
-63,-64,-68,-82,-79,-78,-85,-88,-77,-63,-67,-60,-66,-69,-86,-76,-74,-77,A2,105
-67,-62,-74,-59,-65,-63,-57,-57,-65,-84,-73,-80,-65,-57,-61,-61,-68,-65,B45,178
-71,-73,-72,-80,-67,-66,-57,-49,-61,-72,-83,-82,-75,-65,-73,-61,-70,-48,B70,169
-68,-52,-56,-52,-57,-68,-60,-62,-67,-65,-62,-62,-54,-63,-59,-68,-66,-77,B25,82
-66,-64,-71,-80,-78,-79,-86,-87,-77,-63,-69,-61,-67,-70,-95,-77,-75,-75,A2,105
-67,-60,-59,-61,-50,-39,-60,-75,-50,-68,-71,-69,-60,-47,-57,-53,-67,-59,B39,64
-58,-59,-48,-45,-60,-55,-71,-58,-61,-64,-68,-45,-61,-64,-58,-59,-62,-61,B28,69
-62,-70,-64,-59,-53,-69,-50,-51,-51,-74,-67,-64,-62,-65,-52,-61,-69,-62,B51,47
-53,-38,-55,-66,-62,-62,-65,-70,-62,-52,-56,-53,-66,-67,-72,-59,-67,-76,A19,2
-59,-59,-50,-45,-59,-55,-71,-58,-61,-64,-68,-45,-60,-64,-58,-58,-62,-61,B28,69
-53,-49,-43,-68,-61,-55,-67,-67,-61,-61,-58,-66,-65,-69,-69,-66,-67,-65,A23,161
-49,-57,-63,-74,-69,-63,-74,-83,-71,-44,-67,-65,-55,-76,-64,-75,-64,-68,A11,78
-74,-69,-65,-70,-63,-62,-60,-41,-56,-62,-69,-67,-63,-61,-56,-49,-50,-58,A67,71
-61,-58,-59,-50,-69,-54,-63,-82,-63,-50,-61,-50,-57,-64,-72,-66,-63,-78,A32,39
-64,-62,-54,-45,-54,-61,-69,-55,-67,-60,-74,-62,-60,-70,-56,-56,-66,-58,B32,104
-59,-57,-45,-66,-73,-58,-75,-67,-73,-55,-52,-45,-56,-71,-67,-77,-81,-71,A27,137
-68,-78,-74,-72,-65,-59,-67,-63,-61,-69,-65,-72,-61,-71,-61,-59,-52,-59,B17,109
-77,-76,-66,-63,-72,-59,-58,-56,-68,-76,-69,-82,-63,-62,-46,-60,-65,-61,B45,-1
-50,-49,-70,-64,-63,-68,-68,-72,-85,-58,-60,-73,-67,-78,-73,-74,-71,-81,B2,128
-69,-65,-65,-72,-74,-69,-70,-60,-55,-64,-67,-67,-63,-59,-64,-52,-56,-52,A77,70
-48,-61,-65,-71,-74,-70,-76,-83,-77,-57,-61,-62,-65,-70,-70,-70,-77,-73,A7,41
-67,-61,-60,-57,-63,-53,-61,-61,-62,-68,-74,-70,-66,-54,-74,-77,-66,-70,B41,58
-68,-66,-71,-67,-67,-57,-62,-73,-59,-67,-74,-80,-66,-64,-66,-52,-54,-60,A69,85
-83,-72,-74,-75,-72,-70,-66,-60,-46,-75,-95,-80,-73,-70,-63,-65,-55,-48,A74,95
-61,-63,-55,-61,-72,-78,-80,-76,-74,-68,-70,-64,-73,-78,-74,-84,-74,-72,B22,92
-55,-58,-59,-72,-69,-64,-66,-69,-71,-51,-52,-64,-65,-64,-69,-71,-72,-65,A12,57
-65,-76,-63,-67,-66,-56,-66,-70,-73,-83,-65,-62,-55,-58,-50,-52,-61,-61,A53,43
-63,-63,-55,-46,-54,-60,-73,-55,-64,-62,-71,-61,-58,-73,-56,-55,-64,-58,B32,104
-78,-74,-70,-75,-65,-64,-67,-52,-55,-75,-72,-75,-74,-61,-64,-63,-54,-63,B61,1
-76,-68,-76,-67,-68,-64,-74,-64,-50,-76,-73,-75,-65,-68,-70,-56,-65,-52,A73,83
-64,-56,-45,-66,-73,-58,-75,-69,-68,-56,-52,-45,-57,-74,-66,-71,-73,-69,A27,137
-75,-67,-63,-68,-69,-58,-79,-71,-74,-74,-83,-79,-75,-60,-54,-75,-74,-71,B46,98
-51,-66,-74,-74,-95,-60,-80,-76,-71,-50,-54,-59,-66,-75,-79,-66,-83,-76,A3,165
-61,-70,-78,-73,-74,-70,-84,-76,-80,-62,-63,-61,-72,-84,-80,-79,-70,-82,A13,108
-63,-70,-75,-72,-52,-57,-52,-50,-56,-68,-68,-70,-64,-50,-67,-44,-58,-59,B56,177
-64,-64,-60,-68,-61,-59,-50,-61,-65,-58,-67,-62,-59,-53,-49,-44,-56,-64,A59,102
-48,-52,-65,-53,-60,-57,-63,-65,-54,-43,-56,-61,-69,-56,-66,-60,-83,-65,B7,132
-62,-72,-62,-70,-62,-67,-55,-48,-49,-68,-64,-65,-70,-59,-68,-45,-46,-54,B60,180
-59,-45,-59,-54,-62,-61,-66,-74,-65,-52,-57,-54,-65,-58,-69,-61,-64,-68,B8,48
-53,-50,-43,-66,-61,-53,-67,-68,-61,-63,-58,-65,-66,-68,-68,-66,-67,-65,A23,161
-62,-71,-63,-59,-56,-71,-52,-51,-53,-72,-70,-65,-62,-63,-52,-59,-68,-61,B51,47
-70,-66,-63,-69,-79,-77,-87,-80,-83,-85,-70,-64,-71,-70,-77,-83,-83,-83,B21,12
-75,-78,-71,-78,-66,-65,-67,-52,-55,-74,-74,-75,-79,-58,-64,-61,-51,-68,B61,1
-77,-80,-73,-69,-68,-68,-68,-64,-58,-77,-75,-74,-83,-64,-61,-55,-67,-63,A66,26
-71,-62,-66,-61,-63,-80,-70,-82,-85,-70,-81,-68,-64,-70,-87,-84,-79,-78,B33,126
-73,-73,-64,-73,-58,-55,-64,-63,-73,-78,-65,-61,-61,-59,-50,-55,-73,-74,A45,198
-62,-70,-63,-60,-64,-61,-66,-67,-78,-69,-69,-61,-66,-59,-50,-57,-56,-76,A46,34
-68,-71,-57,-57,-61,-66,-68,-69,-82,-58,-59,-60,-54,-71,-62,-67,-66,-66,A29,220
-63,-69,-60,-66,-57,-57,-57,-61,-50,-84,-63,-71,-60,-59,-69,-67,-62,-45,B76,155
-72,-69,-68,-70,-69,-67,-62,-56,-47,-81,-65,-75,-78,-62,-70,-59,-52,-44,B75,122
-62,-63,-56,-63,-74,-75,-78,-75,-76,-68,-68,-67,-71,-76,-73,-79,-75,-74,B22,92
-64,-57,-68,-67,-58,-45,-54,-62,-63,-69,-70,-71,-61,-46,-67,-52,-61,-54,B44,118
-65,-68,-65,-61,-60,-65,-74,-75,-83,-68,-63,-79,-58,-73,-61,-65,-71,-81,A34,74
-62,-60,-55,-56,-51,-65,-54,-57,-65,-70,-61,-63,-54,-47,-63,-61,-60,-65,B40,21
-63,-69,-62,-59,-62,-62,-65,-65,-74,-70,-72,-63,-64,-59,-51,-60,-60,-78,A46,34
-62,-65,-62,-57,-56,-53,-66,-76,-84,-68,-60,-54,-49,-71,-56,-68,-79,-63,A37,99
-69,-62,-56,-56,-59,-59,-67,-65,-73,-57,-53,-57,-58,-61,-61,-58,-64,-66,B20,80
-71,-74,-71,-80,-67,-66,-57,-54,-61,-72,-84,-81,-74,-65,-73,-62,-70,-48,B70,169
-63,-64,-61,-74,-63,-59,-50,-60,-65,-58,-67,-62,-58,-53,-48,-43,-56,-59,A59,102
-69,-63,-56,-56,-60,-59,-68,-65,-73,-57,-54,-56,-58,-62,-61,-59,-64,-66,B20,80
-51,-58,-50,-54,-69,-57,-66,-71,-66,-57,-51,-53,-61,-65,-65,-60,-82,-71,B12,136
-68,-66,-57,-61,-52,-55,-75,-68,-67,-74,-72,-71,-61,-64,-61,-73,-78,-72,B42,162
-63,-72,-62,-70,-62,-66,-55,-48,-50,-69,-63,-66,-70,-59,-67,-45,-46,-54,B60,180
-66,-63,-61,-52,-62,-58,-70,-76,-69,-60,-62,-68,-55,-65,-70,-67,-74,-80,A29,-1
-54,-42,-63,-73,-71,-73,-78,-73,-70,-52,-47,-62,-63,-62,-74,-62,-70,-72,A15,51
-81,-68,-84,-67,-65,-57,-73,-59,-52,-74,-69,-82,-63,-70,-61,-56,-51,-55,A65,127
-65,-62,-79,-71,-54,-46,-63,-65,-62,-57,-58,-56,-52,-39,-53,-58,-59,-61,A47,113
-68,-75,-75,-71,-65,-59,-68,-63,-61,-69,-65,-71,-61,-71,-60,-59,-52,-58,B17,109
-68,-70,-59,-57,-55,-53,-66,-78,-79,-65,-62,-66,-57,-75,-61,-65,-70,-73,A37,232
-64,-65,-67,-79,-79,-78,-79,-87,-78,-62,-67,-60,-67,-70,-86,-76,-75,-75,A2,105
-70,-65,-66,-70,-65,-57,-77,-70,-63,-67,-69,-68,-62,-71,-66,-54,-50,-62,B17,201
-58,-55,-66,-67,-66,-71,-68,-77,-72,-52,-60,-69,-79,-83,-70,-71,-73,-74,B3,116
-61,-60,-52,-51,-49,-69,-56,-74,-65,-79,-68,-74,-47,-59,-70,-85,-63,-63,B35,117
-72,-62,-59,-64,-65,-64,-79,-81,-83,-60,-78,-60,-64,-84,-69,-72,-95,-73,A22,3
-49,-57,-61,-72,-69,-63,-75,-83,-73,-44,-64,-64,-55,-74,-63,-72,-64,-69,A11,78
-64,-70,-62,-66,-57,-57,-59,-61,-50,-85,-64,-71,-60,-58,-73,-70,-60,-44,B76,155
-67,-66,-64,-72,-66,-66,-62,-58,-48,-73,-63,-74,-81,-61,-68,-59,-52,-44,B75,122
-65,-68,-56,-54,-61,-63,-68,-71,-75,-54,-54,-68,-55,-70,-64,-69,-65,-79,A29,150
-69,-64,-65,-73,-68,-59,-67,-82,-63,-67,-68,-68,-62,-73,-64,-55,-51,-58,B17,-1
-60,-59,-49,-45,-61,-55,-71,-58,-61,-65,-68,-45,-61,-65,-58,-59,-62,-61,B28,69
-77,-69,-64,-70,-64,-61,-60,-43,-56,-62,-69,-67,-62,-62,-57,-49,-49,-58,A67,71
-70,-70,-72,-66,-66,-74,-73,-67,-52,-77,-72,-75,-73,-62,-65,-59,-70,-62,B73,30
-69,-71,-71,-66,-66,-74,-73,-68,-53,-77,-72,-74,-72,-61,-66,-59,-71,-62,B73,30
-49,-50,-61,-63,-68,-84,-83,-75,-76,-58,-65,-68,-65,-71,-72,-84,-76,-80,B6,22
-42,-69,-73,-70,-73,-67,-76,-81,-81,-57,-65,-64,-77,-83,-79,-68,-84,-78,A6,-1
-50,-48,-61,-63,-69,-84,-80,-76,-75,-57,-64,-69,-64,-76,-70,-81,-75,-76,B6,22
-46,-62,-66,-70,-72,-72,-78,-81,-78,-58,-60,-61,-68,-69,-71,-69,-77,-73,A7,41
-73,-68,-71,-72,-70,-61,-72,-63,-58,-64,-78,-71,-66,-74,-66,-58,-75,-53,A77,156
-63,-58,-52,-45,-69,-72,-80,-67,-67,-59,-50,-53,-54,-58,-57,-66,-65,-69,A31,73
-49,-48,-60,-63,-69,-82,-79,-76,-75,-57,-64,-69,-64,-76,-70,-81,-75,-76,B6,22
-75,-67,-74,-67,-69,-61,-77,-63,-49,-72,-76,-78,-66,-68,-74,-56,-63,-53,A73,83
-81,-61,-53,-63,-50,-62,-62,-58,-59,-61,-63,-66,-55,-60,-43,-52,-57,-65,A44,84
-83,-85,-72,-67,-74,-63,-63,-74,-75,-73,-78,-71,-78,-61,-55,-60,-58,-67,A50,29
-68,-61,-50,-68,-68,-60,-70,-80,-74,-53,-50,-58,-70,-76,-64,-70,-74,-73,A21,18
-55,-55,-75,-77,-72,-75,-77,-82,-83,-49,-55,-58,-66,-82,-80,-83,-71,-95,A10,181
-63,-59,-62,-59,-61,-68,-53,-55,-61,-62,-65,-68,-75,-50,-57,-53,-61,-66,B48,179
-64,-70,-59,-66,-57,-57,-57,-62,-51,-84,-63,-71,-60,-59,-70,-67,-62,-45,B76,155
-57,-68,-53,-65,-64,-61,-69,-66,-67,-58,-57,-53,-63,-67,-75,-66,-60,-65,A28,186
-76,-62,-63,-66,-62,-54,-61,-47,-53,-58,-67,-66,-68,-56,-63,-53,-62,-61,A64,23
-65,-68,-62,-61,-59,-53,-70,-72,-73,-59,-58,-58,-55,-78,-60,-66,-72,-77,A33,4
-65,-58,-55,-64,-68,-60,-74,-78,-71,-54,-62,-57,-61,-66,-64,-66,-70,-81,A21,176
-68,-61,-56,-56,-60,-59,-67,-65,-71,-58,-54,-56,-58,-62,-61,-58,-64,-66,B20,80
-77,-78,-69,-66,-64,-73,-65,-68,-61,-78,-84,-78,-81,-82,-79,-70,-60,-62,B74,171
-62,-57,-51,-45,-72,-75,-81,-72,-66,-59,-50,-51,-54,-58,-57,-68,-63,-70,A31,73
-70,-61,-54,-68,-51,-67,-63,-58,-61,-62,-59,-70,-55,-58,-50,-53,-59,-64,A44,84
-73,-68,-79,-71,-67,-77,-59,-64,-63,-86,-83,-78,-71,-61,-67,-61,-66,-63,B58,134
-74,-69,-76,-68,-70,-56,-63,-64,-63,-77,-68,-68,-65,-58,-50,-55,-58,-60,A57,96
-74,-69,-76,-75,-61,-72,-63,-58,-51,-85,-76,-81,-74,-63,-66,-58,-66,-64,B78,184
-75,-67,-64,-68,-69,-58,-80,-71,-75,-74,-82,-79,-75,-60,-54,-75,-74,-71,B46,98
-60,-53,-64,-56,-53,-59,-59,-62,-56,-61,-44,-47,-60,-57,-71,-70,-68,-66,B19,149
-76,-72,-82,-70,-72,-67,-59,-57,-46,-69,-76,-70,-78,-64,-74,-62,-65,-55,B79,182
-60,-67,-70,-67,-56,-60,-55,-53,-61,-57,-64,-71,-57,-61,-51,-46,-57,-53,A63,81
-83,-84,-72,-69,-71,-82,-71,-66,-39,-81,-83,-79,-72,-79,-67,-58,-54,-58,A70,13
-59,-53,-61,-67,-76,-73,-75,-76,-84,-62,-56,-64,-70,-77,-75,-79,-95,-81,B18,25
-74,-69,-70,-67,-54,-53,-70,-63,-69,-73,-68,-65,-54,-63,-47,-54,-69,-69,A43,170
-57,-45,-63,-55,-56,-54,-70,-64,-63,-49,-57,-58,-61,-61,-61,-62,-61,-64,B11,90
-53,-37,-56,-65,-62,-61,-65,-71,-61,-52,-56,-53,-65,-68,-71,-59,-67,-76,A19,2
-59,-66,-63,-66,-65,-63,-79,-80,-68,-55,-56,-57,-67,-71,-70,-76,-71,-75,A4,20
-60,-61,-53,-54,-69,-61,-79,-70,-71,-69,-66,-56,-50,-68,-64,-72,-80,-67,A30,160
-69,-70,-72,-68,-69,-68,-61,-55,-53,-81,-87,-76,-68,-57,-64,-75,-57,-70,B65,157
-68,-69,-66,-71,-56,-51,-63,-68,-71,-67,-65,-62,-54,-56,-55,-68,-61,-66,A41,6
-95,-52,-67,-95,-95,-68,-64,-95,-95,-95,-95,-95,-57,-95,-95,-65,-95,-95,B23,40
-71,-56,-49,-56,-56,-75,-60,-71,-75,-64,-72,-68,-59,-58,-65,-68,-65,-67,B30,19
-64,-69,-64,-67,-65,-54,-61,-51,-45,-77,-63,-63,-67,-61,-58,-53,-46,-51,A71,44
-62,-67,-72,-62,-56,-53,-68,-76,-71,-58,-56,-64,-56,-74,-62,-66,-75,-74,A33,204
-62,-58,-51,-46,-69,-68,-70,-69,-66,-59,-50,-51,-54,-58,-56,-77,-64,-71,A39,73
-64,-61,-68,-58,-70,-50,-58,-52,-57,-67,-62,-62,-60,-57,-69,-49,-48,-64,A68,139
-56,-61,-64,-71,-69,-67,-76,-82,-73,-56,-56,-57,-61,-73,-67,-71,-80,-77,A14,50
-52,-40,-61,-70,-73,-71,-79,-74,-64,-50,-45,-59,-62,-61,-76,-59,-72,-73,A15,51
-68,-62,-67,-69,-69,-66,-62,-58,-48,-68,-65,-78,-83,-60,-72,-57,-52,-44,B75,122
-42,-58,-73,-72,-80,-72,-76,-82,-82,-58,-68,-65,-63,-82,-75,-74,-82,-74,A6,138
-60,-62,-53,-56,-68,-60,-76,-69,-75,-75,-65,-56,-50,-68,-63,-73,-78,-68,A30,160
-64,-69,-64,-67,-66,-54,-61,-50,-45,-77,-64,-62,-68,-60,-59,-53,-48,-50,A71,44
-59,-65,-64,-66,-66,-64,-78,-81,-67,-55,-57,-57,-67,-72,-71,-76,-70,-74,A4,20
-65,-61,-52,-66,-62,-79,-83,-77,-69,-67,-56,-63,-59,-71,-62,-63,-69,-80,A26,145
-56,-59,-72,-45,-55,-56,-56,-67,-59,-62,-61,-48,-58,-60,-69,-67,-69,-80,B27,152
-55,-47,-56,-69,-69,-58,-75,-67,-65,-50,-66,-52,-60,-65,-65,-70,-63,-65,A16,148
-70,-74,-59,-61,-51,-49,-66,-65,-65,-61,-76,-63,-55,-56,-52,-58,-63,-65,A39,168
-72,-67,-63,-75,-65,-68,-56,-58,-56,-77,-81,-74,-77,-61,-55,-63,-56,-61,B53,185
-60,-68,-71,-68,-56,-61,-55,-53,-61,-57,-64,-72,-58,-61,-51,-46,-56,-53,A63,81
-59,-64,-64,-70,-77,-65,-72,-80,-84,-50,-54,-60,-62,-67,-67,-73,-75,-73,A4,62
-68,-63,-68,-63,-65,-56,-56,-47,-53,-63,-66,-65,-59,-56,-58,-71,-57,-50,B64,10
-70,-61,-66,-53,-51,-64,-78,-57,-75,-78,-66,-66,-61,-59,-73,-76,-64,-77,B37,0
-86,-83,-71,-69,-73,-83,-70,-67,-39,-82,-86,-77,-71,-81,-65,-57,-57,-57,A70,13
-52,-63,-51,-62,-61,-71,-59,-65,-61,-63,-52,-62,-54,-65,-66,-59,-62,-60,B16,79
-61,-53,-65,-56,-53,-59,-59,-62,-56,-61,-44,-47,-60,-57,-72,-70,-68,-66,B19,149
-60,-56,-45,-66,-76,-58,-75,-67,-70,-55,-52,-45,-57,-72,-66,-71,-74,-70,A27,137
-68,-73,-63,-74,-61,-55,-61,-67,-69,-79,-67,-62,-65,-61,-51,-55,-71,-71,A45,198
-69,-65,-67,-74,-59,-56,-56,-50,-50,-74,-64,-75,-74,-71,-61,-63,-51,-44,B72,140
-77,-80,-74,-69,-68,-69,-68,-65,-60,-77,-76,-75,-83,-65,-61,-55,-65,-63,A66,26
-71,-62,-67,-86,-71,-79,-82,-82,-82,-60,-68,-69,-82,-71,-74,-82,-86,-82,B1,129
-50,-57,-62,-72,-69,-63,-75,-82,-74,-44,-62,-64,-55,-74,-63,-71,-64,-70,A11,78
-64,-69,-59,-66,-58,-57,-57,-62,-50,-84,-64,-71,-60,-60,-70,-66,-62,-47,B76,155
-50,-65,-76,-64,-69,-67,-79,-77,-72,-51,-54,-58,-75,-68,-73,-66,-86,-77,A3,32
-75,-62,-63,-66,-61,-55,-61,-48,-53,-59,-68,-67,-72,-56,-62,-53,-59,-63,A64,23
-67,-64,-75,-59,-65,-63,-57,-57,-65,-83,-74,-81,-65,-57,-62,-61,-68,-65,B45,178
-64,-70,-63,-68,-61,-57,-61,-54,-65,-70,-67,-65,-73,-65,-49,-45,-51,-50,A72,103
-79,-63,-65,-61,-59,-52,-65,-65,-67,-65,-63,-62,-56,-67,-55,-62,-68,-69,A42,91
-72,-70,-67,-70,-70,-67,-61,-56,-47,-80,-64,-76,-78,-62,-70,-61,-52,-44,B75,122
-59,-65,-64,-66,-65,-64,-80,-79,-67,-55,-56,-58,-67,-72,-71,-75,-71,-74,A4,20
-65,-57,-73,-73,-79,-70,-81,-80,-84,-68,-64,-83,-75,-81,-76,-75,-71,-76,B9,15
-52,-66,-74,-74,-95,-61,-80,-75,-71,-50,-54,-59,-67,-76,-78,-67,-84,-75,A3,165
-51,-66,-74,-74,-95,-62,-80,-75,-71,-50,-54,-59,-66,-75,-78,-67,-83,-75,A3,165
-83,-86,-66,-77,-68,-72,-56,-56,-54,-82,-78,-86,-66,-65,-64,-70,-60,-53,B66,142
-71,-65,-74,-63,-65,-45,-56,-67,-67,-62,-79,-64,-52,-40,-44,-58,-58,-66,A51,101
-72,-62,-58,-66,-65,-65,-77,-80,-84,-59,-80,-60,-64,-82,-70,-72,-95,-73,A22,3
-61,-59,-52,-49,-50,-66,-57,-76,-65,-77,-68,-77,-48,-57,-69,-83,-63,-63,B35,117
-66,-59,-56,-69,-62,-54,-47,-56,-54,-66,-63,-66,-60,-45,-46,-50,-51,-57,B47,114
-62,-64,-65,-79,-63,-59,-50,-60,-64,-58,-66,-64,-59,-53,-50,-44,-56,-61,A59,102
-78,-82,-73,-70,-75,-79,-68,-66,-39,-81,-85,-78,-72,-79,-65,-56,-54,-57,A70,13
-69,-75,-63,-68,-66,-56,-65,-69,-73,-80,-64,-63,-55,-58,-50,-52,-62,-60,A53,43
-75,-67,-75,-67,-69,-62,-77,-63,-49,-73,-76,-80,-65,-69,-72,-56,-64,-52,A73,83
-78,-74,-67,-78,-68,-69,-62,-49,-55,-78,-72,-79,-68,-64,-67,-58,-57,-55,B80,8
-79,-84,-65,-76,-65,-70,-64,-61,-64,-77,-86,-74,-73,-64,-75,-68,-49,-65,B62,151
-82,-65,-64,-63,-55,-50,-73,-68,-71,-61,-64,-68,-58,-70,-63,-63,-74,-69,A33,107
-69,-64,-69,-66,-63,-71,-67,-60,-58,-82,-72,-70,-68,-67,-70,-57,-61,-57,B57,14
-64,-62,-76,-70,-56,-46,-63,-65,-62,-57,-58,-56,-52,-39,-52,-58,-60,-62,A47,113
-79,-80,-69,-66,-64,-73,-64,-70,-60,-79,-84,-79,-82,-80,-80,-70,-60,-60,B74,171
-63,-56,-56,-59,-50,-47,-61,-57,-59,-58,-63,-59,-51,-56,-60,-64,-65,-74,A40,205
-68,-62,-76,-75,-73,-75,-72,-81,-95,-73,-79,-76,-62,-69,-81,-95,-78,-78,B33,130
-47,-53,-66,-54,-62,-56,-62,-67,-56,-43,-56,-61,-69,-58,-65,-66,-81,-65,B7,132
-73,-69,-76,-68,-70,-56,-63,-64,-63,-78,-67,-68,-65,-58,-50,-55,-58,-59,A57,96
-57,-55,-67,-68,-66,-71,-68,-77,-69,-51,-60,-70,-78,-83,-70,-72,-72,-73,B3,116
-65,-68,-64,-66,-65,-54,-61,-51,-45,-77,-64,-63,-68,-60,-58,-53,-48,-50,A71,44
-80,-87,-65,-77,-65,-70,-63,-61,-64,-77,-86,-73,-73,-64,-74,-67,-50,-65,B62,151
-51,-66,-74,-74,-95,-60,-79,-75,-71,-50,-56,-59,-66,-75,-78,-67,-83,-75,A3,165
-50,-57,-59,-71,-64,-63,-74,-78,-72,-44,-61,-63,-54,-69,-63,-76,-65,-68,A11,78
-62,-71,-63,-59,-55,-70,-53,-51,-52,-73,-68,-64,-62,-64,-52,-60,-68,-62,B51,47
-76,-69,-71,-74,-65,-61,-70,-63,-49,-75,-77,-71,-68,-70,-61,-57,-52,-55,A80,119
